abilityID,classID,name,type,masteryPathID,masteryRank,apCost,channeled,castTime,cooldown,range,buffType,tooltipText,iconID
1463,2,No Escape,Ability,3,5,35,FALSE,0,30,0,Ailment,"A crippling blow, dealing [1] damage to all enemies within 30 feet. The victims will all become snared, reducing their run speed anywhere from 10% and 40% for 5 seconds.

If you are Furious, gains a 75% damage bonus instead of the 25% bonus.",4685
1444,2,Numbing Strike,Ability,0,0,25,FALSE,0,60,5,Ailment,"You land a numbing blow, your target's chance to block or parry is reduced by 50% for 10 seconds.",4672
1436,2,Onslaught,Ability,3,0,30,FALSE,0,10,0,Ailment,"You swipe at the enemies in front of you, dealing [1] damage over 9 seconds to enemies within 40 feet.",4664
1482,2,Power Through,Tactic,1,3,0,FALSE,0,0,0,Defensive,Exhaustive Blows will no longer remove your Rage.,22711
1449,2,Precarious Assault,Ability,2,0,30,FALSE,0,0,5,Damaging,"A reckless attack which deals [1] damage to your target, but leaves you off-balance. For the next 10 seconds, your chance to be critically hit is increased by 5%.

If you are Furious, gains a 75% damage bonus instead of the 25% bonus.",4677
1433,2,Pulverizing Strike,Ability,2,0,35,FALSE,0,0,5,Ailment,A furious slash that deals [1] damage and reduces your target's Toughness by [2] for 9 seconds. This effect is stackable up to three times.,4661
1477,2,Push For More,Tactic,0,0,0,FALSE,0,0,0,Defensive,Your autoattack speed is increased by 25% while you are Furious and 50% while you are Berserk.,22696
1459,2,Rampage,Ability,1,5,30,FALSE,0,30,5,Enchantment,"For the next 10 seconds, your attacks can't be Blocked or Parried. If you are Furious, increase duration to 20 seconds.",4681
1448,2,Reckless Gamble,Ability,2,0,0,FALSE,0,60,0,Damaging,"While this ability is active, your melee attacks will deal an additional [1] damage, but you will also suffer [2] damage each time.",4676
1431,2,Relentless Strike,Ability,1,0,30,FALSE,0,0,5,Ailment,"You strike at your opponent, immediately inflicting [1] damage. The wound continues to bleed for [2] damage for the next 3 seconds.",4659
1450,2,Retribution,Ability,3,0,15,TRUE,10,60,0,Damaging,"For the next 10 seconds, each time you are hit with an attack you will do [1] damage back to the attacker. This effect can only be triggered once every second.",4678
1457,2,Rune of Absorption,Ability,1,13,15,TRUE,5,25,5,Damaging,A merciless string of attacks that repeatedly hit your target for [1] damage up to 6 times over the next 5 seconds. You will be healed for all the damage that this ability deals.,4679
1489,2,Runic Blessings,Tactic,3,11,0,FALSE,0,0,0,Defensive,"Upon falling in battle, you have a 25% chance of immediately getting back in the fight at 25% health and unleashing a blow to all enemies within 40 feet and dealing [1] damage.",22694
1464,2,Shatter Limbs,Ability,3,9,45,FALSE,0,20,0,Ailment,"You brutally crush all enemies within 30 feet, dealing [1] damage. Your merciless display of savagery intimidates your enemy, increasing their cooldown timers by 5 seconds for 10 seconds.",4686
1484,2,Short Temper,Tactic,1,11,0,FALSE,0,0,0,Defensive,"While you are in the Berserk state, all your cooldowns are reduced by 5 seconds.",22708
1475,2,Slaughter,Tactic,0,0,0,FALSE,0,0,0,Defensive,Your Action Point costs are reduced by 5 points while Furious and 10 points while Berserk.,22704
1432,2,Slow Down,Ability,1,0,25,FALSE,0,10,5,Ailment,You deal [1] damage and reduce the movement speed of your enemy by 40% for 5 seconds.,4660
1462,2,Spellbreaker,Ability,2,13,20,FALSE,0,0,5,Damaging,"A shattering strike which removes one damage-absorbing effect and deals [1] damage to the target.

If you are Furious, gains a 75% damage bonus instead of the 25% bonus.",4684
1437,2,Spine Crusher,Ability,1,0,30,FALSE,0,0,5,Damaging,You deal [1] damage to your enemy.,4665
1488,2,Takin' Chances,Tactic,3,3,0,FALSE,0,0,0,Defensive,"While you are Furious, you regain [1] health every 4 seconds.
While you are Berserk, you regain [2] health every 4 seconds.",22704
1478,2,The Bigger They Are...,Tactic,0,0,0,FALSE,0,0,0,Defensive,Reduces the cost of Spine Crusher and Deathblow by 25%.,22694
1430,2,Throw Axe,Ability,0,0,20,FALSE,1,0,65,Damaging,A basic throwing attack that inflicts [1] damage.,4658
1499,2,Unleashed Power,Morale4,1,15,0,FALSE,0,60,0,Defensive,"You unleash a wave of power, causing groupmates' attacks to deal an additional [1] damage for 10 seconds while within 100 feet of you.",4691
1493,2,Untouchable,Morale1,0,0,0,FALSE,0,60,0,Defensive,Your chance to defend attacks is increased by 100% for 5 seconds.,4688
1486,2,Violent Impacts,Tactic,2,7,0,FALSE,0,0,0,Defensive,"Any time you use an Exhaustive Blow, you have a 50% chance to regain 25% of your Rage.",22711
1472,2,Wild Gambit,Tactic,0,0,0,FALSE,0,0,0,Defensive,"Increased your Strength and Weapon Skill by [1], but reduces your Toughness by [2]",22702
1447,2,Wild Swing,Ability,3,0,55,FALSE,0,5,0,Damaging,"You wildly attack everything around you, each enemy that you hit within 30 feet suffers anywhere from [1] to [2] damage.

If you are Furious, gains a 75% damage bonus instead of the 25% bonus.",4675
